iter	Logloss
817	0.0004303964755
818	0.0004303964755
819	0.0004303964755
820	0.0004303964755
821	0.0004303964755
822	0.0004303964755
823	0.0004303964755
824	0.0004303964755
825	0.0004303964755
826	0.0004303964755
827	0.0004303964755
828	0.0004303964755
829	0.0004303964755
830	0.0004303964755
831	0.0004303964755
832	0.0004303964755
833	0.0004303964755
834	0.0004303964755
835	0.0004303964755
836	0.0004303964755
837	0.0004303964755
838	0.0004303964755
839	0.0004303964755
840	0.0004303964755
841	0.0004303964755
842	0.0004303964755
843	0.0004303964755
844	0.0004303964755
845	0.0004303964755
846	0.0004303964755
847	0.0004303964755
848	0.0004303964755
849	0.0004303964755
850	0.0004303964755
851	0.0004303964755
852	0.0004303964755
853	0.0004303964755
854	0.0004303964755
855	0.0004303964755
856	0.0004303964755
857	0.0004303964755
858	0.0004303964755
859	0.0004303964755
860	0.0004303964755
861	0.0004303964755
862	0.0004303964755
863	0.0004303964755
864	0.0004303964755
865	0.0004303964755
866	0.0004303964755
867	0.0004303964755
868	0.0004303964755
869	0.0004303964755
870	0.0004303964755
871	0.0004303964755
872	0.0004303964755
873	0.0004303964755
874	0.0004303964755
875	0.0004303964755
876	0.0004303964755
877	0.0004303964755
878	0.0004303964755
879	0.0004303964755
880	0.0004303964755
881	0.0004303964755
882	0.0004303964755
883	0.0004303964755
884	0.0004303964755
885	0.0004303964755
886	0.0004303964755
887	0.0004303964755
888	0.0004303964755
889	0.0004303964755
890	0.0004303964755
891	0.0004303964755
892	0.0004303964755
893	0.0004303964755
894	0.0004303964755
895	0.0004303964755
896	0.0004303964755
897	0.0004303964755
898	0.0004303964755
899	0.0004303964755
900	0.0004303964755
901	0.0004303964755
902	0.0004303964755
903	0.0004303964755
904	0.0004303964755
905	0.0004303964755
906	0.0004303964755
907	0.0004303964755
908	0.0004303964755
909	0.0004303964755
910	0.0004303964755
911	0.0004303964755
912	0.0004303964755
913	0.0004303964755
914	0.0004303964755
915	0.0004303964755
916	0.0004303964755
917	0.0004303964755
918	0.0004303964755
919	0.0004303964755
920	0.0004303964755
921	0.0004303964755
922	0.0004303964755
923	0.0004303964755
924	0.0004303964755
925	0.0004303964755
926	0.0004303964755
927	0.0004303964755
928	0.0004303964755
929	0.0004303964755
930	0.0004303964755
931	0.0004303964755
932	0.0004303964755
933	0.0004303964755
934	0.0004303964755
935	0.0004303964755
936	0.0004303964755
937	0.0004303964755
938	0.0004303964755
939	0.0004303964755
940	0.0004303964755
941	0.0004303964755
942	0.0004303964755
943	0.0004303964755
944	0.0004303964755
945	0.0004303964755
946	0.0004303964755
947	0.0004303964755
948	0.0004303964755
949	0.0004303964755
950	0.0004303964755
951	0.0004303964755
952	0.0004303964755
953	0.0004303964755
954	0.0004303964755
955	0.0004303964755
956	0.0004303964755
957	0.0004303964755
958	0.0004303964755
959	0.0004303964755
960	0.0004303964755
961	0.0004303964755
962	0.0004303964755
963	0.0004303964755
964	0.0004303964755
965	0.0004303964755
966	0.0004303964755
967	0.0004303964755
968	0.0004303964755
969	0.0004303964755
970	0.0004303964755
971	0.0004303964755
972	0.0004303964755
973	0.0004303964755
974	0.0004303964755
975	0.0004303964755
976	0.0004303964755
977	0.0004303964755
978	0.0004303964755
979	0.0004303964755
980	0.0004303964755
981	0.0004303964755
982	0.0004303964755
983	0.0004303964755
984	0.0004303964755
985	0.0004303964755
986	0.0004303964755
987	0.0004303964755
988	0.0004303964755
989	0.0004303964755
990	0.0004303964755
991	0.0004303964755
992	0.0004303964755
993	0.0004303964755
994	0.0004303964755
995	0.0004303964755
996	0.0004303964755
997	0.0004303964755
998	0.0004303964755
999	0.0004303964755
